type,text
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
ham,K do I need a login or anything
spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
ham,We're finally ready fyi
ham,Id have to check but there's only like 1 bowls worth left
ham,There's no point hangin on to mr not right if he's not makin u happy
ham,"Sorry, I'll call later in meeting."
ham,We stopped to get ice cream and will go back after
spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
ham,Ard 4 lor...
ham,I wan but too early lei... Me outside now wun b home so early... Neva mind then...
ham,"Well the general price is  # /oz, let me know if/when/how much you want"
ham,"I just lov this line: Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie gud ni8 and sweet dreams"
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
ham,"I call you later, don't have network. If urgnt, sms me."
ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
ham,You want to go? 
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea"
ham,When i have stuff to sell i.ll tell you
ham,No my mum went 2 dentist.
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed & irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
ham,I am late. I will be there at
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
ham,I€˜m going to try for 2 months ha ha only joking
ham,Ugh my leg hurts. Musta overdid it on mon.
ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
ham,"Since when, which side, any fever, any vomitin."
ham,Re your call; You didn't see my facebook huh?
ham,How is it possible to teach you. And where.
ham,Our Prashanthettan's mother passed away last night. pray for her and family.
ham,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
spam,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
ham,"Single line with a big meaning::::: Miss anything 4 ur Best Life but, don't miss ur best life for anything... Gud nyt..."
spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
ham,Nope... Juz off from work...
ham,Idea will soon get converted to live:)
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
ham,That day you asked about anand number. Why:-)
ham,No need lar i go engin? Cos my sis at arts today...
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+
spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
ham,"Alright we're hooked up, where you guys at"
ham,"Oh fine, I'll be by tonight"
ham,My drive can only be read. I need to write
ham,Sorry de i went to shop.
ham,Onum ela pa. Normal than.
ham,Dear got bus directly to calicut
ham,Ugh. Gotta drive back to sd from la. My butt is sore.
ham,Ok lor wat time u finish?
ham,"Some friends want me to drive em someplace, probably take a while"
ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ #  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
ham,Hmm thinking lor...
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
ham,Where are you call me.
ham,Waaaat?? Lololo ok next time then!
ham,All will come alive.better correct any good looking figure there itself..
ham,"Easy mate, * guess the quick drink was bit ambitious."
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
ham,K..k..i'm also fine:)when will you complete the course?
ham,Got it. Seventeen pounds for seven hundred ml €“ hope ok.
spam,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
ham,Ok then i will come to ur home after half an hour
ham,I was at bugis juz now wat... But now i'm walking home oredi... u so late then reply... I oso saw a top dat i like but din buy... Where r u now? 
ham,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!"
ham,How are you enjoying this semester? Take care brother.
ham,Ok which your another number
ham,Ok that's great thanx a lot.
ham,I'm ok. Will do my part tomorrow
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
ham,If you r @ home then come down within 5 min
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
ham,Those ducking chinchillas
ham,"Haha, that was the first person I was gonna ask"
ham,Thnx dude. u guys out 2nite?
spam,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
ham,Haf u eaten? Wat time u wan me 2 come?
ham,You didnt complete your gist oh.
ham,Or better still can you catch her and let ask her if she can sell  #  for me.
ham,IM LATE TELLMISS IM ON MY WAY
ham,Match started.india  #  for 2
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
ham,"Just checked out, heading out to drop off my stuff now"
ham,Was the farm open?
ham,Indeed and by the way it was either or - not both !
ham,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
ham,True. Its easier with her here.
ham,"Me also da, i feel yesterday night  wait til 2day night dear."
ham,"That's fine, have him give me a call if he knows what he wants or has any questions"
ham,Hey i will be late... i'm at amk. Need to drink tea or coffee
ham,Can you pls send me that company name. In saibaba colany
ham,Might ax well im there.
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
ham,I'm in office now da:)where are you?
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead & wish U Merry Xmas...
ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
ham,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
ham,I havent add u yet right.. 
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
ham,I know that my friend already told that.
ham,I told that am coming on wednesday.
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
ham,"Same, I'm at my great aunts anniversary party in tarpon springs"
ham,"And how you will do that, princess? :)"
ham,Oh yeah! And my diet just flew out the window
ham,Just sleeping..and surfing
ham,Today is song dedicated day.. Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...
ham,Do you know when dad will be back?
ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
ham,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
ham,Dont talk to him ever ok its my word.
ham,"That's good, because I need drugs"
ham,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
ham,Umma. Did she say anything
ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
ham,Lol! Oops sorry! Have fun. 
ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
ham,Not from this campus. Are you in the library?
ham,I went to project centre
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already ...
ham,I ask if u meeting da ge tmr nite...
ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly"
ham,Geeeee ... I love you so much I can barely stand it
ham,Its not the same here. Still looking for a job. How much do Ta's earn there.
ham,Yup i'm elaborating on the safety aspects and some other issues..
ham,I cant pick the phone right now. Pls send a message
